time_in_ms;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1754675608586;47;60;0;0;0;0
1754675608836;60;60;0;0;0;0
1754675609086;60;60;1;0;0;1
1754675609336;60;60;1;0;0;1
1754675609586;41;60;0;0;0;0
1754675609836;13;60;0;0;0;0
1754675610086;0;60;0;0;0;0
1754675610336;11;60;1;0;0;1
1754675610586;24;60;1;0;0;1
1754675610836;38;60;1;0;0;1
1754675611086;52;60;1;0;0;1
1754675611336;60;60;1;0;0;1
1754675611586;60;60;0;0;0;0
1754675611836;60;60;0;0;0;0
1754675612086;0;60;1;0;0;1
1754675612336;18;60;1;0;0;1
1754675612586;35;60;1;0;0;1
1754675612836;52;60;1;0;0;1
1754675613086;60;60;0;0;0;0
1754675613336;60;60;0;0;0;0
1754675613586;60;60;1;0;0;1
1754675613836;60;60;1;0;0;1
1754675614086;36;60;0;0;0;0
1754675614336;2;60;0;0;0;0
1754675614586;0;60;1;0;0;1
1754675614836;0;60;1;0;0;1
1754675615086;0;60;1;0;0;1
1754675615336;0;60;1;0;0;1
1754675615586;0;60;1;0;0;1
1754675615836;0;60;1;0;0;1
1754675616086;0;60;1;0;0;1
1754675616336;60;60;0;0;0;0
1754675616586;60;60;0;0;0;0
1754675616836;60;60;1;0;0;1
1754675617086;60;60;1;0;0;1
1754675617336;60;60;0;0;0;0
1754675617586;60;60;0;0;0;0
1754675617836;56;60;1;0;0;1
1754675618086;0;60;1;0;0;1
1754675618336;0;60;1;0;0;1
1754675618586;0;60;1;0;0;1
1754675618836;60;60;0;0;0;0
1754675619086;60;60;0;1;1;0
1754675619336;60;60;0;0;0;0
1754675619586;60;60;0;0;0;0
1754675619836;42;60;0;0;0;0
1754675620086;0;60;0;0;0;0
1754675620336;7;60;1;0;0;1
1754675620586;15;60;1;0;0;1
1754675620836;23;60;1;0;0;1
1754675621086;31;60;1;0;0;1
1754675621336;39;60;1;0;0;1
1754675621586;47;60;1;0;0;1
1754675621836;55;60;1;0;0;1
1754675622086;60;60;1;0;0;1
1754675622336;60;60;0;0;0;0
1754675622586;60;60;0;0;0;0
1754675622836;60;60;1;0;0;1
1754675623086;60;60;1;0;0;1
1754675623336;60;60;1;0;0;1
1754675623586;57;60;0;0;0;0
1754675623836;39;60;0;0;0;0
1754675624086;22;60;0;0;0;0
1754675624336;4;60;0;0;0;0
1754675624586;2;60;1;0;0;1
1754675624836;11;60;1;0;0;1
1754675625086;19;60;1;0;0;1
1754675625336;28;60;1;0;0;1
1754675625586;37;60;1;0;0;1
1754675625836;46;60;1;0;0;1
1754675626086;54;60;1;0;0;1
1754675626336;60;60;1;0;0;1
1754675626586;60;60;0;0;0;0
1754675626836;60;60;0;0;0;0
1754675627086;60;60;1;0;0;1
1754675627336;60;60;1;0;0;1
1754675627586;39;60;0;0;0;0
1754675627836;0;60;0;0;0;0
1754675628086;0;60;1;0;0;1
1754675628336;0;60;1;0;0;1
1754675628586;0;60;1;0;0;1
1754675628836;0;60;1;0;0;1
1754675629086;0;60;1;0;0;1
1754675629336;9;60;0;0;0;0
1754675629586;60;60;0;0;0;0
1754675629836;60;60;0;1;1;0
1754675630086;58;60;0;0;0;0
1754675630336;2;60;0;0;0;0
1754675630586;8;60;1;0;0;1
1754675630836;24;60;1;0;0;1
1754675631086;40;60;1;0;0;1
1754675631336;56;60;1;0;0;1
1754675631586;60;60;0;0;0;0
1754675631836;60;60;0;0;0;0
1754675632086;47;60;1;0;0;1
1754675632336;8;60;1;0;0;1
1754675632586;29;60;1;0;0;1
1754675632836;50;60;1;0;0;1
1754675633086;60;60;1;0;0;1
1754675633336;60;60;0;0;0;0
1754675633586;60;60;1;0;0;1
1754675633836;60;60;1;0;0;1
1754675634086;60;60;0;0;0;0
1754675634336;60;60;0;0;0;0
1754675634586;44;60;1;0;0;1
1754675634836;0;60;1;0;0;1
1754675635086;0;60;1;0;0;1
1754675635336;0;60;1;0;0;1
1754675635586;51;60;0;0;0;0
1754675635836;60;60;0;1;1;0
1754675636086;60;60;0;1;1;0
1754675636336;1;60;0;0;0;0
1754675636586;5;60;1;0;0;1
1754675636836;21;60;1;0;0;1
1754675637086;37;60;1;0;0;1
1754675637336;52;60;1;0;0;1
1754675637586;60;60;1;0;0;1
1754675637836;60;60;0;0;0;0
1754675638086;60;60;0;0;0;0
1754675638336;60;60;0;0;0;0
1754675638586;60;60;1;0;0;1
1754675638836;56;60;0;0;0;0
1754675639086;22;60;0;0;0;0
1754675639336;0;60;0;0;0;0
1754675639586;0;60;1;0;0;1
1754675639836;0;60;1;0;0;1
1754675640086;0;60;1;0;0;1
1754675640336;0;60;1;0;0;1
1754675640586;0;60;1;0;0;1
1754675640836;0;60;1;0;0;1
1754675641086;0;60;1;0;0;1
1754675641336;0;60;1;0;0;1
1754675641586;0;60;1;0;0;1
1754675641836;0;60;1;0;0;1
1754675642086;60;60;0;0;0;0
1754675642336;60;60;0;0;0;0
1754675642586;60;60;0;0;0;0
1754675642836;60;60;1;0;0;1
1754675643086;60;60;1;0;0;1
1754675643336;60;60;1;0;0;1
1754675643586;60;60;1;0;0;1
1754675643836;43;60;0;0;0;0
1754675644086;19;60;0;0;0;0
1754675644336;0;60;0;0;0;0
1754675644586;0;60;1;0;0;1
1754675644836;0;60;1;0;0;1
1754675645086;0;60;1;0;0;1
1754675645336;0;60;1;0;0;1
1754675645586;0;60;1;0;0;1
1754675645836;11;60;0;0;0;0
1754675646086;60;60;0;0;0;0
1754675646336;60;60;0;0;0;0
1754675646586;60;60;1;0;0;1
1754675646836;60;60;1;0;0;1
1754675647086;23;60;0;0;0;0
1754675647336;0;60;1;0;0;1
1754675647586;0;60;1;0;0;1
1754675647836;0;60;1;0;0;1
1754675648086;0;60;1;0;0;1
1754675648336;0;60;1;0;0;1
1754675648586;0;60;1;0;0;1
1754675648836;0;60;1;0;0;1
1754675649086;0;60;1;0;0;1
1754675649336;0;60;1;0;0;1
1754675649586;0;60;1;0;0;1
1754675649836;60;60;0;0;0;0
1754675650086;60;60;0;0;0;0
1754675650336;60;60;1;0;0;1
1754675650586;60;60;1;0;0;1
1754675650836;60;60;1;0;0;1
1754675651086;38;60;0;0;0;0
1754675651336;3;60;0;0;0;0
1754675651586;4;60;1;0;0;1
1754675651836;13;60;1;0;0;1
1754675652086;22;60;1;0;0;1
1754675652336;31;60;1;0;0;1
1754675652586;39;60;1;0;0;1
1754675652836;48;60;1;0;0;1
1754675653086;57;60;1;0;0;1
1754675653336;60;60;0;0;0;0
1754675653586;60;60;0;0;0;0
1754675653836;60;60;0;0;0;0
1754675654086;60;60;1;0;0;1
1754675654336;60;60;1;0;0;1
1754675654586;43;60;0;0;0;0
1754675654836;1;60;0;0;0;0
1754675655086;0;60;1;0;0;1
1754675655336;0;60;1;0;0;1
1754675655586;0;60;1;0;0;1
1754675655836;0;60;1;0;0;1
1754675656086;0;60;1;0;0;1
1754675656336;0;60;1;0;0;1
1754675656586;0;60;1;0;0;1
1754675656836;0;60;1;0;0;1
1754675657086;0;60;1;0;0;1
1754675657336;48;60;0;0;0;0
1754675657586;60;60;0;0;0;0
1754675657836;60;60;1;0;0;1
1754675658086;60;60;1;0;0;1
1754675658336;60;60;1;0;0;1
1754675658586;60;60;1;0;0;1
1754675658836;22;60;0;0;0;0
1754675659086;0;60;1;0;0;1
1754675659336;0;60;1;0;0;1
1754675659586;0;60;1;0;0;1
1754675659836;0;60;1;0;0;1
1754675660086;0;60;1;0;0;1
1754675660336;0;60;1;0;0;1
1754675660586;0;60;1;0;0;1
1754675660836;0;60;1;0;0;1
1754675661086;0;60;1;0;0;1
1754675661336;60;60;0;0;0;0
1754675661586;60;60;0;0;0;0
1754675661836;60;60;1;0;0;1
1754675662086;60;60;0;0;0;0
1754675662336;60;60;0;0;0;0
1754675662586;3;60;1;0;0;1
1754675662836;10;60;1;0;0;1
1754675663086;17;60;1;0;0;1
1754675663336;24;60;1;0;0;1
1754675663586;31;60;1;0;0;1
1754675663836;38;60;1;0;0;1
1754675664086;45;60;1;0;0;1
1754675664336;52;60;1;0;0;1
1754675664586;59;60;1;0;0;1
1754675664836;60;60;0;0;0;0
1754675665086;60;60;0;0;0;0
1754675665336;60;60;1;0;0;1
1754675665586;60;60;1;0;0;1
1754675665836;26;60;0;0;0;0
1754675666086;0;60;0;0;0;0
1754675666336;9;60;1;0;0;1
1754675666586;22;60;1;0;0;1
1754675666836;34;60;1;0;0;1
1754675667086;47;60;1;0;0;1
1754675667336;59;60;1;0;0;1
1754675667586;60;60;0;0;0;0
1754675667836;60;60;0;0;0;0
1754675668086;60;60;0;0;0;0
1754675668336;60;60;1;0;0;1
1754675668586;60;60;1;0;0;1
1754675668836;14;60;0;0;0;0
1754675669086;0;60;1;0;0;1
1754675669336;0;60;1;0;0;1
1754675669586;0;60;1;0;0;1
1754675669836;0;60;1;0;0;1
1754675670086;0;60;1;0;0;1
1754675670336;0;60;1;0;0;1
1754675670586;0;60;1;0;0;1
1754675670836;0;60;1;0;0;1
1754675671086;0;60;1;0;0;1
1754675671336;0;60;1;0;0;1
1754675671586;60;60;0;0;0;0
1754675671836;60;60;0;0;0;0
1754675672086;60;60;0;0;0;0
1754675672336;60;60;1;0;0;1
1754675672586;60;60;1;0;0;1
1754675672836;60;60;1;0;0;1
1754675673086;52;60;0;0;0;0
1754675673336;30;60;0;0;0;0
1754675673586;8;60;0;0;0;0
1754675673836;0;60;1;0;0;1
1754675674086;0;60;1;0;0;1
1754675674336;0;60;1;0;0;1
1754675674586;0;60;1;0;0;1
1754675674836;0;60;1;0;0;1
1754675675086;0;60;1;0;0;1
1754675675336;0;60;1;0;0;1
1754675675586;60;60;0;0;0;0
1754675675836;60;60;0;0;0;0
1754675676086;60;60;0;0;0;0
1754675676336;60;60;1;0;0;1
1754675676586;60;60;1;0;0;1
1754675676836;23;60;0;0;0;0
1754675677086;0;60;1;0;0;1
1754675677336;0;60;1;0;0;1
1754675677586;0;60;1;0;0;1
1754675677836;0;60;1;0;0;1
1754675678086;0;60;1;0;0;1
1754675678336;0;60;1;0;0;1
1754675678586;0;60;1;0;0;1
1754675678836;60;60;0;0;0;0
1754675679086;60;60;0;0;0;0
1754675679336;60;60;0;0;0;0
1754675679586;60;60;1;0;0;1
1754675679836;60;60;1;0;0;1
1754675680086;60;60;1;0;0;1
1754675680336;51;60;0;0;0;0
1754675680586;13;60;0;0;0;0
1754675680836;0;60;1;0;0;1
1754675681086;0;60;1;0;0;1
1754675681336;0;60;1;0;0;1
1754675681586;0;60;1;0;0;1
1754675681836;0;60;1;0;0;1
1754675682086;0;60;1;0;0;1
1754675682336;0;60;1;0;0;1
1754675682586;60;60;0;0;0;0
1754675682836;60;60;0;0;0;0
1754675683086;60;60;1;0;0;1
1754675683336;60;60;1;0;0;1
1754675683586;60;60;1;0;0;1
1754675683836;15;60;0;0;0;0
1754675684086;0;60;0;0;0;0
1754675684336;0;60;1;0;0;1
1754675684586;0;60;1;0;0;1
1754675684836;0;60;1;0;0;1
1754675685086;0;60;1;0;0;1
1754675685336;0;60;1;0;0;1
1754675685586;0;60;1;0;0;1
1754675685836;60;60;0;0;0;0
1754675686086;53;60;1;0;0;1
1754675686336;11;60;1;0;0;1
1754675686586;0;60;1;0;0;1
1754675686836;0;60;1;0;0;1
1754675687086;0;60;1;0;0;1
1754675687336;0;60;1;0;0;1
1754675687586;0;60;1;0;0;1
1754675687836;17;60;0;0;0;0
1754675688086;60;60;0;0;0;0
1754675688336;45;60;1;0;0;1
1754675688586;0;60;1;0;0;1
1754675688836;0;60;1;0;0;1
1754675689086;0;60;1;0;0;1
1754675689336;0;60;1;0;0;1
1754675689586;32;60;0;0;0;0
1754675689836;60;60;0;0;0;0
1754675690086;60;60;0;1;1;0
1754675690336;48;60;0;0;0;0
1754675690586;15;60;0;0;0;0
1754675690836;0;60;0;0;0;0
1754675691086;22;60;1;0;0;1
1754675691336;45;60;1;0;0;1
1754675691586;60;60;1;0;0;1
1754675691836;60;60;0;0;0;0
1754675692086;60;60;0;0;0;0
1754675692336;60;60;1;0;0;1
1754675692586;60;60;1;0;0;1
1754675692836;34;60;0;0;0;0
1754675693086;0;60;0;0;0;0
1754675693336;7;60;1;0;0;1
1754675693586;15;60;1;0;0;1
1754675693836;24;60;1;0;0;1
1754675694086;32;60;1;0;0;1
1754675694336;40;60;1;0;0;1
1754675694586;48;60;1;0;0;1
1754675694836;56;60;1;0;0;1
1754675695086;60;60;0;0;0;0
1754675695336;60;60;0;0;0;0
1754675695586;60;60;1;0;0;1
1754675695836;60;60;1;0;0;1
1754675696086;60;60;1;0;0;1
1754675696336;55;60;0;0;0;0
1754675696586;16;60;0;0;0;0
1754675696836;0;60;1;0;0;1
1754675697086;0;60;1;0;0;1
1754675697336;0;60;1;0;0;1
1754675697586;0;60;1;0;0;1
1754675697836;0;60;1;0;0;1
1754675698086;0;60;1;0;0;1
1754675698336;0;60;1;0;0;1
1754675698586;60;60;0;0;0;0
1754675698836;51;60;1;0;0;1
1754675699086;23;60;1;0;0;1
1754675699336;0;60;1;0;0;1
1754675699586;0;60;1;0;0;1
1754675699836;0;60;1;0;0;1
1754675700086;13;60;0;0;0;0
1754675700336;60;60;0;0;0;0
1754675700586;60;60;0;1;1;0
1754675700836;51;60;0;0;0;0
1754675701086;15;60;0;0;0;0
1754675701336;0;60;1;0;0;1
1754675701586;13;60;1;0;0;1
1754675701836;26;60;1;0;0;1
1754675702086;38;60;1;0;0;1
1754675702336;51;60;1;0;0;1
1754675702586;60;60;1;0;0;1
1754675702836;60;60;0;0;0;0
1754675703086;60;60;0;0;0;0
1754675703336;60;60;1;0;0;1
1754675703586;60;60;1;0;0;1
1754675703836;60;60;0;0;0;0
1754675704086;60;60;0;0;0;0
1754675704336;60;60;0;0;0;0
1754675704586;60;60;1;0;0;1
1754675704836;22;60;0;0;0;0
1754675705086;0;60;1;0;0;1
1754675705336;0;60;1;0;0;1
1754675705586;0;60;1;0;0;1
1754675705836;0;60;1;0;0;1
1754675706086;44;60;0;0;0;0
1754675706336;24;60;1;0;0;1
1754675706586;0;60;1;0;0;1
1754675706836;0;60;1;0;0;1
1754675707086;0;60;1;0;0;1
1754675707336;0;60;1;0;0;1
1754675707586;60;60;0;0;0;0
1754675707836;57;60;1;0;0;1
1754675708086;0;60;1;0;0;1
1754675708336;0;60;1;0;0;1
1754675708586;0;60;1;0;0;1
1754675708836;0;60;1;0;0;1
1754675709086;26;60;0;0;0;0
1754675709336;60;60;0;0;0;0
1754675709586;60;60;0;1;1;0
1754675709836;60;60;0;1;1;0
1754675710086;38;60;0;0;0;0
1754675710336;15;60;0;0;0;0
1754675710586;0;60;0;0;0;0
1754675710836;0;60;1;0;0;1
1754675711086;0;60;1;0;0;1
1754675711336;0;60;1;0;0;1
1754675711586;0;60;1;0;0;1
1754675711836;0;60;1;0;0;1
1754675712086;0;60;1;0;0;1
1754675712336;8;60;0;0;0;0
1754675712586;60;60;0;0;0;0
1754675712836;60;60;0;0;0;0
1754675713086;60;60;1;0;0;1
1754675713336;60;60;1;0;0;1
1754675713586;60;60;1;0;0;1
1754675713836;60;60;0;0;0;0
1754675714086;60;60;0;0;0;0
1754675714336;60;60;0;0;0;0
1754675714586;0;60;1;0;0;1
1754675714836;0;60;1;0;0;1
1754675715086;0;60;1;0;0;1
1754675715336;0;60;1;0;0;1
1754675715586;0;60;1;0;0;1
1754675715836;22;60;0;0;0;0
1754675716086;60;60;0;0;0;0
1754675716336;60;60;0;1;1;0
1754675716586;57;60;0;0;0;0
1754675716836;8;60;0;0;0;0
1754675717086;0;60;1;0;0;1
1754675717336;0;60;1;0;0;1
1754675717586;0;60;1;0;0;1
1754675717836;25;60;0;0;0;0
1754675718086;60;60;0;0;0;0
1754675718336;60;60;0;0;0;0
1754675718586;60;60;1;0;0;1
1754675718836;60;60;1;0;0;1
1754675719086;60;60;1;0;0;1
1754675719336;20;60;0;0;0;0
1754675719586;0;60;1;0;0;1
1754675719836;0;60;1;0;0;1
1754675720086;0;60;1;0;0;1
1754675720336;0;60;1;0;0;1
1754675720586;0;60;1;0;0;1
1754675720836;0;60;1;0;0;1
1754675721086;0;60;1;0;0;1
1754675721336;0;60;1;0;0;1
1754675721586;0;60;1;0;0;1
1754675721836;24;60;0;0;0;0
1754675722086;60;60;0;0;0;0
1754675722336;60;60;1;0;0;1
1754675722586;60;60;1;0;0;1
1754675722836;60;60;1;0;0;1
1754675723086;60;60;0;0;0;0
1754675723336;60;60;0;0;0;0
1754675723586;60;60;0;0;0;0
1754675723836;10;60;1;0;0;1
1754675724086;0;60;1;0;0;1
1754675724336;0;60;1;0;0;1
1754675724586;0;60;1;0;0;1
1754675724836;0;60;1;0;0;1
1754675725086;0;60;1;0;0;1
1754675725336;0;60;1;0;0;1
1754675725586;0;60;1;0;0;1
1754675725836;0;60;1;0;0;1
1754675726086;0;60;1;0;0;1
1754675726336;0;60;1;0;0;1
1754675726586;0;60;1;0;0;1
1754675726836;0;60;1;0;0;1
1754675727086;0;60;1;0;0;1
1754675727336;0;60;1;0;0;1
1754675727586;60;60;0;0;0;0
1754675727836;60;60;0;0;0;0
1754675728086;60;60;0;0;0;0
1754675728336;60;60;1;0;0;1
1754675728586;60;60;1;0;0;1
1754675728836;60;60;1;0;0;1
1754675729086;60;60;0;0;0;0
1754675729336;60;60;0;0;0;0
1754675729586;51;60;1;0;0;1
1754675729836;0;60;1;0;0;1
1754675730086;0;60;1;0;0;1
1754675730336;0;60;1;0;0;1
1754675730586;0;60;1;0;0;1
1754675730836;9;60;0;0;0;0
1754675731086;60;60;0;0;0;0
1754675731336;45;60;0;0;0;0
1754675731586;0;60;0;0;0;0
1754675731836;10;60;1;0;0;1
1754675732086;24;60;1;0;0;1
1754675732336;38;60;1;0;0;1
1754675732586;51;60;1;0;0;1
1754675732836;60;60;1;0;0;1
1754675733086;60;60;0;0;0;0
1754675733336;60;60;0;0;0;0
1754675733586;60;60;0;0;0;0
1754675733836;60;60;1;0;0;1
1754675734086;60;60;1;0;0;1
1754675734336;39;60;0;0;0;0
1754675734586;8;60;0;0;0;0
1754675734836;2;60;1;0;0;1
1754675735086;13;60;1;0;0;1
1754675735336;24;60;1;0;0;1
1754675735586;35;60;1;0;0;1
1754675735836;46;60;1;0;0;1
1754675736086;57;60;1;0;0;1
1754675736336;60;60;0;0;0;0
1754675736586;60;60;0;0;0;0
1754675736836;60;60;1;0;0;1
1754675737086;60;60;1;0;0;1
1754675737336;60;60;1;0;0;1
1754675737586;60;60;1;0;0;1
1754675737836;3;60;0;0;0;0
1754675738086;0;60;1;0;0;1
1754675738336;0;60;1;0;0;1
1754675738586;0;60;1;0;0;1
1754675738836;0;60;1;0;0;1
1754675739086;0;60;1;0;0;1
1754675739336;0;60;1;0;0;1
1754675739586;13;60;0;0;0;0
1754675739836;60;60;0;0;0;0
1754675740086;60;60;0;0;0;0
1754675740336;60;60;1;0;0;1
1754675740586;60;60;1;0;0;1
1754675740836;27;60;0;0;0;0
1754675741086;0;60;0;0;0;0
1754675741336;0;60;1;0;0;1
1754675741586;0;60;1;0;0;1
1754675741836;0;60;1;0;0;1
1754675742086;0;60;1;0;0;1
1754675742336;0;60;1;0;0;1
1754675742586;0;60;1;0;0;1
1754675742836;0;60;1;0;0;1
1754675743086;0;60;1;0;0;1
1754675743336;26;60;0;0;0;0
1754675743586;60;60;0;0;0;0
1754675743836;60;60;0;0;0;0
1754675744086;60;60;1;0;0;1
1754675744336;60;60;1;0;0;1
1754675744586;60;60;1;0;0;1
1754675744836;60;60;1;0;0;1
1754675745086;60;60;0;0;0;0
1754675745336;60;60;0;0;0;0
1754675745586;13;60;1;0;0;1
1754675745836;0;60;1;0;0;1
1754675746086;0;60;1;0;0;1
1754675746336;60;60;0;0;0;0
1754675746586;60;60;0;1;1;0
1754675746836;60;60;0;1;1;0
1754675747086;27;60;0;0;0;0
1754675747336;0;60;0;0;0;0
1754675747586;9;60;1;0;0;1
1754675747836;20;60;1;0;0;1
1754675748086;32;60;1;0;0;1
1754675748336;44;60;1;0;0;1
1754675748586;55;60;1;0;0;1
1754675748836;60;60;1;0;0;1
1754675749086;60;47;0;0;0;0
1754675749336;60;33;0;0;0;0
1754675749586;60;20;0;0;0;0
1754675749836;60;6;0;0;0;0
1754675750086;60;0;0;0;0;0
1754675750336;60;0;1;0;0;1
1754675750586;60;26;0;0;0;0
1754675750836;60;60;0;0;0;0
1754675751086;60;60;0;0;0;0
1754675751336;57;60;1;0;0;1
1754675751586;20;60;1;0;0;1
1754675751836;0;60;1;0;0;1
1754675752086;0;60;1;0;0;1
1754675752336;0;60;1;0;0;1
1754675752586;36;60;0;0;0;0
1754675752836;60;60;0;1;1;0
1754675753086;60;60;0;1;1;0
1754675753336;0;60;0;0;0;0
1754675753586;9;60;1;0;0;1
1754675753836;23;60;1;0;0;1
1754675754086;38;60;1;0;0;1
1754675754336;52;60;1;0;0;1
1754675754586;60;60;1;0;0;1
1754675754836;60;60;0;0;0;0
1754675755086;60;60;0;0;0;0
1754675755336;40;60;1;0;0;1
1754675755586;15;60;1;0;0;1
1754675755836;11;60;1;0;0;1
1754675756086;37;60;1;0;0;1
1754675756336;56;60;1;0;0;1
1754675756586;26;60;1;0;0;1
1754675756836;3;60;1;0;0;1
1754675757086;27;60;1;0;0;1
1754675757336;52;60;1;0;0;1
1754675757586;60;60;0;0;0;0
1754675757836;60;60;0;1;1;0
1754675758086;60;60;0;1;1;0
1754675758336;60;60;0;0;0;0
1754675758586;60;60;0;1;1;0
1754675758836;47;60;0;0;0;0
1754675759086;17;60;0;0;0;0
1754675759336;30;60;0;0;0;0
1754675759586;60;60;0;0;0;0
1754675759836;60;60;0;1;1;0
1754675760086;18;60;0;0;0;0
1754675760336;0;60;0;0;0;0
1754675760586;0;60;1;0;0;1
1754675760836;0;60;1;0;0;1
1754675761086;0;60;1;0;0;1
1754675761336;0;60;1;0;0;1
1754675761586;60;60;0;0;0;0
1754675761836;60;60;0;0;0;0
1754675762086;60;60;1;0;0;1
1754675762336;60;60;1;0;0;1
1754675762586;48;60;0;0;0;0
1754675762836;4;60;0;0;0;0
1754675763086;0;60;1;0;0;1
1754675763336;0;60;1;0;0;1
1754675763586;0;60;1;0;0;1
1754675763836;0;60;1;0;0;1
1754675764086;0;60;1;0;0;1
1754675764336;0;60;1;0;0;1
1754675764586;0;60;1;0;0;1
1754675764836;60;60;0;0;0;0
1754675765086;60;60;0;0;0;0
1754675765336;60;60;1;0;0;1
1754675765586;60;60;1;0;0;1
1754675765836;60;60;1;0;0;1
1754675766086;59;60;0;0;0;0
1754675766336;34;60;0;0;0;0
1754675766586;9;60;0;0;0;0
1754675766836;0;60;1;0;0;1
1754675767086;0;60;1;0;0;1
1754675767336;0;60;1;0;0;1
1754675767586;0;60;1;0;0;1
1754675767836;0;60;1;0;0;1
1754675768086;0;60;1;0;0;1
1754675768336;0;60;1;0;0;1
1754675768586;0;60;1;0;0;1
1754675768836;41;60;0;0;0;0
1754675769086;60;60;0;0;0;0
1754675769336;60;60;0;0;0;0
1754675769586;60;60;1;0;0;1
1754675769836;60;60;1;0;0;1
1754675770086;47;60;0;0;0;0
1754675770336;11;60;0;0;0;0
1754675770586;0;60;0;0;0;0
1754675770836;0;60;1;0;0;1
1754675771086;0;60;1;0;0;1
1754675771336;0;60;1;0;0;1
1754675771586;0;60;1;0;0;1
1754675771836;0;60;1;0;0;1
1754675772086;0;60;1;0;0;1
1754675772336;0;60;1;0;0;1
1754675772586;24;60;0;0;0;0
1754675772836;60;60;0;0;0;0
1754675773086;60;60;1;0;0;1
1754675773336;60;60;1;0;0;1
1754675773586;60;60;1;0;0;1
1754675773836;60;60;1;0;0;1
1754675774086;27;60;0;0;0;0
1754675774336;0;60;0;0;0;0
1754675774586;0;60;1;0;0;1
1754675774836;0;60;1;0;0;1
1754675775086;0;60;1;0;0;1
1754675775336;0;60;1;0;0;1
1754675775586;0;60;1;0;0;1
1754675775836;0;60;1;0;0;1
1754675776086;44;60;0;0;0;0
1754675776336;0;60;0;0;0;0
1754675776586;0;60;1;0;0;1
1754675776836;0;60;1;0;0;1
1754675777086;0;60;1;0;0;1
1754675777336;0;60;1;0;0;1
1754675777586;60;60;0;0;0;0
1754675777836;53;60;1;0;0;1
1754675778086;8;60;1;0;0;1
1754675778336;5;60;1;0;0;1
1754675778586;12;60;1;0;0;1
1754675778836;18;60;1;0;0;1
1754675779086;25;60;1;0;0;1
1754675779336;31;60;1;0;0;1
1754675779586;38;60;1;0;0;1
1754675779836;44;60;1;0;0;1
1754675780086;51;60;1;0;0;1
1754675780336;57;60;1;0;0;1
1754675780586;60;60;0;0;0;0
1754675780836;60;60;0;0;0;0
1754675781086;60;60;0;0;0;0
1754675781336;60;60;1;0;0;1
1754675781586;60;60;0;0;0;0
1754675781836;60;60;0;0;0;0
1754675782086;0;60;1;0;0;1
1754675782336;16;60;1;0;0;1
1754675782586;32;60;1;0;0;1
1754675782836;48;60;1;0;0;1
1754675783086;60;60;1;0;0;1
1754675783336;60;60;0;0;0;0
1754675783586;60;60;0;1;1;0
1754675783836;60;60;0;1;1;0
1754675784086;32;60;0;0;0;0
1754675784336;0;60;0;0;0;0
1754675784586;3;60;1;0;0;1
1754675784836;21;60;1;0;0;1
1754675785086;38;60;1;0;0;1
1754675785336;55;60;1;0;0;1
1754675785586;60;60;0;0;0;0
1754675785836;60;60;0;0;0;0
1754675786086;60;60;0;0;0;0
1754675786336;60;60;1;0;0;1
1754675786586;60;60;1;0;0;1
1754675786836;14;60;0;0;0;0
1754675787086;0;60;0;0;0;0
1754675787336;7;60;1;0;0;1
1754675787586;16;60;1;0;0;1
1754675787836;25;60;1;0;0;1
1754675788086;33;60;1;0;0;1
1754675788336;42;60;1;0;0;1
1754675788586;50;60;1;0;0;1
1754675788836;59;60;1;0;0;1
1754675789086;60;60;0;0;0;0
1754675789336;60;60;0;0;0;0
1754675789586;60;60;1;0;0;1
1754675789836;60;60;1;0;0;1
1754675790086;60;60;1;0;0;1
1754675790336;60;60;1;0;0;1
1754675790586;31;60;0;0;0;0
1754675790836;0;60;0;0;0;0
1754675791086;0;60;1;0;0;1
1754675791336;0;60;1;0;0;1
1754675791586;0;60;1;0;0;1
1754675791836;0;60;1;0;0;1
1754675792086;0;60;1;0;0;1
1754675792336;0;60;1;0;0;1
1754675792586;0;60;1;0;0;1
1754675792836;44;60;0;0;0;0
1754675793086;60;60;0;0;0;0
1754675793336;60;60;1;0;0;1
1754675793586;60;60;1;0;0;1
1754675793836;60;60;1;0;0;1
1754675794086;22;60;0;0;0;0
1754675794336;0;60;1;0;0;1
1754675794586;0;60;1;0;0;1
1754675794836;0;60;1;0;0;1
1754675795086;0;60;1;0;0;1
1754675795336;0;60;1;0;0;1
1754675795586;0;60;1;0;0;1
1754675795836;0;60;1;0;0;1
1754675796086;0;60;1;0;0;1
1754675796336;25;60;0;0;0;0
1754675796586;60;60;0;0;0;0
1754675796836;60;60;0;0;0;0
1754675797086;60;60;1;0;0;1
1754675797336;60;60;1;0;0;1
1754675797586;60;60;1;0;0;1
1754675797836;60;60;1;0;0;1
1754675798086;60;60;0;0;0;0
1754675798336;60;60;0;0;0;0
1754675798586;60;60;0;1;1;0
1754675798836;60;60;0;1;1;0
1754675799086;60;60;0;0;0;0
1754675799336;38;60;0;0;0;0
1754675799586;17;60;0;0;0;0
1754675799836;0;60;0;0;0;0
1754675800086;0;60;1;0;0;1
1754675800336;0;60;1;0;0;1
1754675800586;0;60;1;0;0;1
1754675800836;60;60;0;0;0;0
1754675801086;60;60;0;0;0;0
1754675801336;60;60;1;0;0;1
1754675801586;60;60;1;0;0;1
1754675801836;55;60;0;0;0;0
1754675802086;22;60;0;0;0;0
